weightid,signature,structure,concepts,language,time,user_id,vote_id,code
72,1.0,3.0,4.5,1.0,2017-05-06 07:44:21.742586,5,57,"{""qId"":1,""reco"":{""rank"":5,""source"":0,""text"":""public CountDivisorsThread(int min, int max) {\n    this.min = min;\n    this.max = max;\n}\n"",""rating"":1},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
73,1.0,3.0,4.5,2.5,2017-05-06 07:44:24.406846,5,,"public static int maxDifference(int array[]) {
  int maxDiff = array[1] - array[0];
  int min = array[0];
  int arrayLen = array.length;
  int i;
  for(i = 1; i < arrayLen; i++) {
    if (array[i] - min > maxDiff)
      maxDiff = array[i] - min;
    if (array[i] < min)
      min = array[i];
  }
  return maxDiff;
}"
74,1.0,4.0,4.5,2.5,2017-05-06 07:44:26.040082,5,,"public static int maxDifference(int array[]) {
  int maxDiff = array[1] - array[0];
  int min = array[0];
  int arrayLen = array.length;
  int i;
  for(i = 1; i < arrayLen; i++) {
    if (array[i] - min > maxDiff)
      maxDiff = array[i] - min;
    if (array[i] < min)
      min = array[i];
  }
  return maxDiff;
}"
75,2.0,4.0,4.5,2.5,2017-05-06 07:44:28.022677,5,,"public static int maxDifference(int array[]) {
  int maxDiff = array[1] - array[0];
  int min = array[0];
  int arrayLen = array.length;
  int i;
  for(i = 1; i < arrayLen; i++) {
    if (array[i] - min > maxDiff)
      maxDiff = array[i] - min;
    if (array[i] < min)
      min = array[i];
  }
  return maxDiff;
}"
76,2.0,4.0,4.5,2.5,2017-05-06 07:44:49.209588,5,58,"{""qId"":1,""reco"":{""rank"":2,""source"":1,""text"":""// pre: list != null, list.length > 0\n// post: return index of minimum element of array\npublic static int findMin(int[] list) {\n    assert list != null && list.length > 0 : \""failed precondition\"";\n    int indexOfMin = 0;\n    for (int i = 1; i < list.length; i++) {\n        if (list[i] < list[indexOfMin]) {\n            indexOfMin = i;\n        }\n    }\n    return indexOfMin;\n}\n"",""rating"":2},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
77,2.0,4.0,4.5,2.5,2017-05-06 07:44:57.149423,5,59,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""/**\n      Returns the most frequently occurring value in an array.\n      @param a an array\n      @return the most frequently occurring value in a\n   */\npublic static int mostFrequent1(int[] a) {\n    int[] counts = new int[a.length];\n    for (// O(n*n)\n    int i = 0; // O(n*n)\n    i < a.length; // O(n*n)\n    i++) {\n        // O(n) in each iteration\n        counts[i] = count(a, a[i]);\n    }\n    // O(n)\n    int highestFrequency = max(counts);\n    // O(n)\n    int highestFrequencyIndex = search(counts, highestFrequency);\n    return a[highestFrequencyIndex];\n}\n"",""rating"":4},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
78,2.0,4.0,4.5,2.5,2017-05-06 07:45:03.003299,5,60,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""/**\n      Returns the most frequently occurring value in an array.\n      @param a an array\n      @return the most frequently occurring value in a\n   */\npublic static int mostFrequent2(int[] a) {\n    // O(n log(n))\n    Arrays.sort(a);\n    int[] counts = new int[a.length];\n    int count = 0;\n    for (// O(n)\n    int i = 0; // O(n)\n    i < a.length; // O(n)\n    i++) {\n        count++;\n        if (i == a.length - 1 || a[i] != a[i + 1]) {\n            counts[i] = count;\n            count = 0;\n        }\n    }\n    // O(n)\n    int highestFrequency = max(counts);\n    // O(n)\n    int highestFrequencyIndex = search(counts, highestFrequency);\n    return a[highestFrequencyIndex];\n}\n"",""rating"":5},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
79,2.0,4.0,4.5,2.5,2017-05-06 07:45:05.368259,5,61,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""// pre: list != null\n// post: return sum of elements\n// use traditional for loop\npublic static int sumListOld(int[] list) {\n    int total = 0;\n    for (int i = 0; i < list.length; i++) {\n        total += list[i];\n        System.out.println(list[i]);\n    }\n    return total;\n}\n"",""rating"":4},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
80,2.0,4.0,4.5,2.5,2017-05-06 07:45:06.652227,5,62,"{""qId"":1,""reco"":{""rank"":1,""source"":0,""text"":""public void setLength(int len) {\n    length = len;\n}\n"",""rating"":1},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
81,2.0,4.0,4.5,2.5,2017-05-06 07:45:08.066380,5,63,"{""qId"":1,""reco"":{""rank"":4,""source"":0,""text"":""public CountPrimesThread(int min, int max) {\n    this.min = min;\n    this.max = max;\n}\n"",""rating"":1},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
82,2.0,4.0,4.5,2.5,2017-05-06 07:45:08.885253,5,64,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""Task(int min, int max) {\n    this.min = min;\n    this.max = max;\n}\n"",""rating"":1},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
83,2.0,4.0,4.5,2.5,2017-05-06 07:45:11.163346,5,65,"{""qId"":1,""reco"":{""rank"":3,""source"":0,""text"":""public void run() {\n    count = countPrimes(min, max);\n    System.out.println(\""There are \"" + count + \"" primes between \"" + min + \"" and \"" + max);\n    addToTotal(count);\n}\n"",""rating"":1},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
84,2.0,4.0,4.5,2.5,2017-05-06 07:45:11.999448,5,66,"{""qId"":1,""reco"":{""rank"":5,""source"":0,""text"":""public CountDivisorsThread(int min, int max) {\n    this.min = min;\n    this.max = max;\n}\n"",""rating"":1},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
85,4.0,4.0,4.5,2.5,2017-05-06 07:45:15.097143,5,,"public static int maxDifference(int array[]) {
  int maxDiff = array[1] - array[0];
  int min = array[0];
  int arrayLen = array.length;
  int i;
  for(i = 1; i < arrayLen; i++) {
    if (array[i] - min > maxDiff)
      maxDiff = array[i] - min;
    if (array[i] < min)
      min = array[i];
  }
  return maxDiff;
}"
86,4.0,4.0,4.5,2.5,2017-05-06 07:45:25.174947,5,67,"{""qId"":1,""reco"":{""rank"":5,""source"":0,""text"":""public CountDivisorsThread(int min, int max) {\n    this.min = min;\n    this.max = max;\n}\n"",""rating"":2},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
87,4.0,4.0,4.5,2.5,2017-05-06 07:45:29.442840,5,68,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""/**\n      Returns the most frequently occurring value in an array.\n      @param a an array\n      @return the most frequently occurring value in a\n   */\npublic static int mostFrequent1(int[] a) {\n    int[] counts = new int[a.length];\n    for (// O(n*n)\n    int i = 0; // O(n*n)\n    i < a.length; // O(n*n)\n    i++) {\n        // O(n) in each iteration\n        counts[i] = count(a, a[i]);\n    }\n    // O(n)\n    int highestFrequency = max(counts);\n    // O(n)\n    int highestFrequencyIndex = search(counts, highestFrequency);\n    return a[highestFrequencyIndex];\n}\n"",""rating"":4},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
88,4.0,4.0,4.5,2.5,2017-05-06 07:45:31.451651,5,69,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""Task(int min, int max) {\n    this.min = min;\n    this.max = max;\n}\n"",""rating"":1},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
89,4.0,4.0,4.5,2.5,2017-05-06 07:45:33.369096,5,70,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""/**\n      Returns the most frequently occurring value in an array.\n      @param a an array\n      @return the most frequently occurring value in a\n   */\npublic static int mostFrequent2(int[] a) {\n    // O(n log(n))\n    Arrays.sort(a);\n    int[] counts = new int[a.length];\n    int count = 0;\n    for (// O(n)\n    int i = 0; // O(n)\n    i < a.length; // O(n)\n    i++) {\n        count++;\n        if (i == a.length - 1 || a[i] != a[i + 1]) {\n            counts[i] = count;\n            count = 0;\n        }\n    }\n    // O(n)\n    int highestFrequency = max(counts);\n    // O(n)\n    int highestFrequencyIndex = search(counts, highestFrequency);\n    return a[highestFrequencyIndex];\n}\n"",""rating"":3},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
90,4.0,4.0,4.5,2.5,2017-05-06 07:45:37.189795,5,71,"{""qId"":1,""reco"":{""rank"":1,""source"":1,""text"":""/**\n      Computes the largest value of an array.\n      @param a the array\n      @return the largest value in a\n   */\npublic static int max(int[] values) {\n    int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":4},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
91,4.0,4.0,4.5,2.5,2017-05-06 07:45:38.430747,5,72,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""// pre: list != null\n// post: return sum of elements\n// use traditional for loop\npublic static int sumListOld(int[] list) {\n    int total = 0;\n    for (int i = 0; i < list.length; i++) {\n        total += list[i];\n        System.out.println(list[i]);\n    }\n    return total;\n}\n"",""rating"":2},""code"":""public static int maxDifference(int array[]) {\n  int maxDiff = array[1] - array[0];\n  int min = array[0];\n  int arrayLen = array.length;\n  int i;\n  for(i = 1; i < arrayLen; i++) {\n    if (array[i] - min > maxDiff)\n      maxDiff = array[i] - min;\n    if (array[i] < min)\n      min = array[i];\n  }\n  return maxDiff;\n}""}"
92,5.0,1.0,1.0,1.0,2017-05-06 14:15:49.769002,10,,"import java.util.Arrays;

public class HelloWorld {
   public static void main(String args[]) throws Exception {
      int array[] = { 2, 5, -2, 6, -3, 8, 0, -7, -9, 4 };
      Arrays.sort(array);
      printArray(""Sorted array"", array);
      int index = Arrays.binarySearch(array, 2);
      int firstNum = array[0];
      int lastNum = array[array.length-1];

      System.out.println(""Found 2 @ "" + (lastNum-firstNum));
   }
   private static void printArray(String message, int array[]) {
      System.out.println(message + "": [length: "" + array.length + ""]"");
      
      for (int i = 0; i < array.length; i++) {
         if(i != 0) {
            System.out.print("", "");
         }
         System.out.print(array[i]);                     
      }
      System.out.println();
   }
}"
93,5.0,3.5,1.0,1.0,2017-05-06 14:15:50.737334,10,,"import java.util.Arrays;

public class HelloWorld {
   public static void main(String args[]) throws Exception {
      int array[] = { 2, 5, -2, 6, -3, 8, 0, -7, -9, 4 };
      Arrays.sort(array);
      printArray(""Sorted array"", array);
      int index = Arrays.binarySearch(array, 2);
      int firstNum = array[0];
      int lastNum = array[array.length-1];

      System.out.println(""Found 2 @ "" + (lastNum-firstNum));
   }
   private static void printArray(String message, int array[]) {
      System.out.println(message + "": [length: "" + array.length + ""]"");
      
      for (int i = 0; i < array.length; i++) {
         if(i != 0) {
            System.out.print("", "");
         }
         System.out.print(array[i]);                     
      }
      System.out.println();
   }
}"
94,5.0,3.5,3.0,1.0,2017-05-06 14:15:51.859706,10,,"import java.util.Arrays;

public class HelloWorld {
   public static void main(String args[]) throws Exception {
      int array[] = { 2, 5, -2, 6, -3, 8, 0, -7, -9, 4 };
      Arrays.sort(array);
      printArray(""Sorted array"", array);
      int index = Arrays.binarySearch(array, 2);
      int firstNum = array[0];
      int lastNum = array[array.length-1];

      System.out.println(""Found 2 @ "" + (lastNum-firstNum));
   }
   private static void printArray(String message, int array[]) {
      System.out.println(message + "": [length: "" + array.length + ""]"");
      
      for (int i = 0; i < array.length; i++) {
         if(i != 0) {
            System.out.print("", "");
         }
         System.out.print(array[i]);                     
      }
      System.out.println();
   }
}"
95,5.0,3.5,3.0,5.0,2017-05-06 14:15:57.546021,10,,"import java.util.Arrays;

public class HelloWorld {
   public static void main(String args[]) throws Exception {
      int array[] = { 2, 5, -2, 6, -3, 8, 0, -7, -9, 4 };
      Arrays.sort(array);
      printArray(""Sorted array"", array);
      int index = Arrays.binarySearch(array, 2);
      int firstNum = array[0];
      int lastNum = array[array.length-1];

      System.out.println(""Found 2 @ "" + (lastNum-firstNum));
   }
   private static void printArray(String message, int array[]) {
      System.out.println(message + "": [length: "" + array.length + ""]"");
      
      for (int i = 0; i < array.length; i++) {
         if(i != 0) {
            System.out.print("", "");
         }
         System.out.print(array[i]);                     
      }
      System.out.println();
   }
}"
96,3.0,3.5,3.0,5.0,2017-05-06 14:15:59.076583,10,,"import java.util.Arrays;

public class HelloWorld {
   public static void main(String args[]) throws Exception {
      int array[] = { 2, 5, -2, 6, -3, 8, 0, -7, -9, 4 };
      Arrays.sort(array);
      printArray(""Sorted array"", array);
      int index = Arrays.binarySearch(array, 2);
      int firstNum = array[0];
      int lastNum = array[array.length-1];

      System.out.println(""Found 2 @ "" + (lastNum-firstNum));
   }
   private static void printArray(String message, int array[]) {
      System.out.println(message + "": [length: "" + array.length + ""]"");
      
      for (int i = 0; i < array.length; i++) {
         if(i != 0) {
            System.out.print("", "");
         }
         System.out.print(array[i]);                     
      }
      System.out.println();
   }
}"
97,4.5,3.5,3.0,5.0,2017-05-06 14:16:48.721886,10,,"import java.util.Arrays;

public class HelloWorld {
   public static void main(String args[]) throws Exception {
      int array[] = { 2, 5, -2, 6, -3, 8, 0, -7, -9, 4 };
      Arrays.sort(array);
      printArray(""Sorted array"", array);
      int index = Arrays.binarySearch(array, 2);
      int firstNum = array[0];
      int lastNum = array[array.length-1];

      System.out.println(""Found 2 @ "" + (lastNum-firstNum));
   }
   private static void printArray(String message, int array[]) {
      System.out.println(message + "": [length: "" + array.length + ""]"");
      
      for (int i = 0; i < array.length; i++) {
         if(i != 0) {
            System.out.print("", "");
         }
         System.out.print(array[i]);                     
      }
      System.out.println();
   }
}"
98,2.5,3.5,3.0,5.0,2017-05-06 14:18:22.068480,10,,"public class HelloWorld {
   public static void main(String args[]) throws Exception {
      int array[] = { 2, 5, -2, 6, -3, 8, 0, -7, -9, 4 };
      Arrays.sort(array);
      printArray(""Sorted array"", array);
      int index = Arrays.binarySearch(array, 2);
      int firstNum = array[0];
      int lastNum = array[array.length-1];

      System.out.println(""Found 2 @ "" + (lastNum-firstNum));
   }
   private static void printArray(String message, int array[]) {
      System.out.println(message + "": [length: "" + array.length + ""]"");
      
      for (int i = 0; i < array.length; i++) {
         if(i != 0) {
            System.out.print("", "");
         }
         System.out.print(array[i]);                     
      }
      System.out.println();
   }
}"
99,1.5,1.0,1.0,1.0,2017-05-06 18:49:44.411329,15,,"/* Inline function */
int getSalary(Person p) {
  if ( p instance of Veteran) {
    return 0;
  }
  if ( p instance of BusinessOwner) {
    return ( (p.getProfit()/10.0);
  }
  if ( p instance of Person ) {
    double employeeSalary = p.getSalary();
    if( employeeSalary < 10000) {
      return (employeeSalary/50.0);
    } else {
      return (employeeSalary/20.0);
    }
  }    
}"
100,1.5,0.0,1.0,1.0,2017-05-06 18:49:46.120978,15,,"/* Inline function */
int getSalary(Person p) {
  if ( p instance of Veteran) {
    return 0;
  }
  if ( p instance of BusinessOwner) {
    return ( (p.getProfit()/10.0);
  }
  if ( p instance of Person ) {
    double employeeSalary = p.getSalary();
    if( employeeSalary < 10000) {
      return (employeeSalary/50.0);
    } else {
      return (employeeSalary/20.0);
    }
  }    
}"
101,1.5,0.0,0.0,1.0,2017-05-06 18:49:48.214787,15,,"/* Inline function */
int getSalary(Person p) {
  if ( p instance of Veteran) {
    return 0;
  }
  if ( p instance of BusinessOwner) {
    return ( (p.getProfit()/10.0);
  }
  if ( p instance of Person ) {
    double employeeSalary = p.getSalary();
    if( employeeSalary < 10000) {
      return (employeeSalary/50.0);
    } else {
      return (employeeSalary/20.0);
    }
  }    
}"
102,1.5,0.0,0.0,0.0,2017-05-06 18:49:50.376670,15,,"/* Inline function */
int getSalary(Person p) {
  if ( p instance of Veteran) {
    return 0;
  }
  if ( p instance of BusinessOwner) {
    return ( (p.getProfit()/10.0);
  }
  if ( p instance of Person ) {
    double employeeSalary = p.getSalary();
    if( employeeSalary < 10000) {
      return (employeeSalary/50.0);
    } else {
      return (employeeSalary/20.0);
    }
  }    
}"
103,1.5,0.0,0.0,2.0,2017-05-06 18:49:52.168598,15,,"/* Inline function */
int getSalary(Person p) {
  if ( p instance of Veteran) {
    return 0;
  }
  if ( p instance of BusinessOwner) {
    return ( (p.getProfit()/10.0);
  }
  if ( p instance of Person ) {
    double employeeSalary = p.getSalary();
    if( employeeSalary < 10000) {
      return (employeeSalary/50.0);
    } else {
      return (employeeSalary/20.0);
    }
  }    
}"
104,1.5,0.0,0.0,0.0,2017-05-06 18:49:57.716594,15,,"/* Inline function */
int getSalary(Person p) {
  if ( p instance of Veteran) {
    return 0;
  }
  if ( p instance of BusinessOwner) {
    return ( (p.getProfit()/10.0);
  }
  if ( p instance of Person ) {
    double employeeSalary = p.getSalary();
    if( employeeSalary < 10000) {
      return (employeeSalary/50.0);
    } else {
      return (employeeSalary/20.0);
    }
  }    
}"
105,3.0,0.0,0.0,0.0,2017-05-06 18:50:01.751862,15,,"/* Inline function */
int getSalary(Person p) {
  if ( p instance of Veteran) {
    return 0;
  }
  if ( p instance of BusinessOwner) {
    return ( (p.getProfit()/10.0);
  }
  if ( p instance of Person ) {
    double employeeSalary = p.getSalary();
    if( employeeSalary < 10000) {
      return (employeeSalary/50.0);
    } else {
      return (employeeSalary/20.0);
    }
  }    
}"
106,3.0,1.0,0.0,0.0,2017-05-06 18:50:05.663992,15,,"/* Inline function */
int getSalary(Person p) {
  if ( p instance of Veteran) {
    return 0;
  }
  if ( p instance of BusinessOwner) {
    return ( (p.getProfit()/10.0);
  }
  if ( p instance of Person ) {
    double employeeSalary = p.getSalary();
    if( employeeSalary < 10000) {
      return (employeeSalary/50.0);
    } else {
      return (employeeSalary/20.0);
    }
  }    
}"
107,3.0,1.0,3.0,0.0,2017-05-06 18:50:08.414380,15,,"/* Inline function */
int getSalary(Person p) {
  if ( p instance of Veteran) {
    return 0;
  }
  if ( p instance of BusinessOwner) {
    return ( (p.getProfit()/10.0);
  }
  if ( p instance of Person ) {
    double employeeSalary = p.getSalary();
    if( employeeSalary < 10000) {
      return (employeeSalary/50.0);
    } else {
      return (employeeSalary/20.0);
    }
  }    
}"
108,3.0,1.0,3.0,1.5,2017-05-06 18:50:10.668611,15,,"/* Inline function */
int getSalary(Person p) {
  if ( p instance of Veteran) {
    return 0;
  }
  if ( p instance of BusinessOwner) {
    return ( (p.getProfit()/10.0);
  }
  if ( p instance of Person ) {
    double employeeSalary = p.getSalary();
    if( employeeSalary < 10000) {
      return (employeeSalary/50.0);
    } else {
      return (employeeSalary/20.0);
    }
  }    
}"
109,1.0,3.0,1.0,1.0,2017-05-06 19:45:40.845263,16,,"//method takes in an argument of type int array
//the highest value and lowest value are derived from the array
//next the absolute value of the difference 
//between max and min is computed
"
110,1.0,3.0,1.0,1.0,2017-05-06 19:47:37.253242,16,73,"{""qId"":1,""reco"":{""rank"":4,""source"":0,""text"":""public static <E extends Comparable<? super E>> E max(ArrayList<E> a) // public static <E extends Comparable<E>> E max(ArrayList<E> a) \n// doesn't work with Student array list\n{\n    E largest = a.get(0);\n    for (int i = 1; i < a.size(); i++) {\n        if (a.get(i).compareTo(largest) > 0) {\n            largest = a.get(i);\n        }\n    }\n    return largest;\n}\n"",""rating"":3},""code"":""//method takes in an argument of type int array\n//the highest value and lowest value are derived from the array\n//next the absolute value of the difference \n//between max and min is computed\npublic int largestDifference(int[] values){\n  int min;\n  int max;\n  for(int i=0;i<values.length;i++){\n    \n  }\n}""}"
111,1.0,3.0,1.0,1.0,2017-05-06 19:47:48.472535,16,74,"{""qId"":1,""reco"":{""rank"":1,""source"":0,""text"":""public static <E extends Comparable<E>> E max(E[] a) {\n    E largest = a[0];\n    for (int i = 1; i < a.length; i++) {\n        if (a[i].compareTo(largest) > 0) {\n            largest = a[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":4},""code"":""//method takes in an argument of type int array\n//the highest value and lowest value are derived from the array\n//next the absolute value of the difference \n//between max and min is computed\npublic int largestDifference(int[] values){\n  int min;\n  int max;\n  for(int i=0;i<values.length;i++){\n    \n  }\n}""}"
112,1.0,3.0,1.0,1.0,2017-05-06 19:48:32.586612,16,75,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""/**\n     * Computes and returns the value of this hand in the game\n     * of Blackjack.\n     */\npublic int getBlackjackValue() {\n    // The value computed for the hand.\n    int val;\n    // This will be set to true if the\n    boolean ace;\n    //   hand contains an ace.\n    // Number of cards in the hand.\n    int cards;\n    val = 0;\n    ace = false;\n    // (method defined in class Hand.)\n    cards = getCardCount();\n    for (int i = 0; i < cards; i++) {\n        // Add the value of the i-th card in the hand.\n        // The i-th card; \n        Card card;\n        // The blackjack value of the i-th card.\n        int cardVal;\n        card = getCard(i);\n        // The normal value, 1 to 13.\n        cardVal = card.getValue();\n        if (cardVal > 10) {\n            // For a Jack, Queen, or King.\n            cardVal = 10;\n        }\n        if (cardVal == 1) {\n            // There is at least one ace.\n            ace = true;\n        }\n         // Now, val is the value of the hand, counting any ace as 1.\n\n         // If there is an ace, and if changing its value from 1 to \n\n         // 11 would leave the score less than or equal to 21,\n\n         // then do so by adding the extra 10 points to val. \n\n        val = val + cardVal;\n    }\n    if (ace == true && val + 10 <= 21)\n        val = val + 10;\n    return val;\n}\n"",""rating"":1},""code"":""//method takes in an argument of type int array\n//the highest value and lowest value are derived from the array\n//next the absolute value of the difference \n//between max and min is computed\npublic int largestDifference(int[] values){\n  int min;\n  int max;\n  for(int i=0;i<values.length;i++){\n    \n  }\n}""}"
113,1.0,3.0,1.0,1.0,2017-05-06 19:48:39.632746,16,76,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""// pre: list != null, list.length > 0\n// post: return index of minimum element of array\npublic static int findMin(int[] list) {\n    assert list != null && list.length > 0 : \""failed precondition\"";\n    int indexOfMin = 0;\n    for (int i = 1; i < list.length; i++) {\n        if (list[i] < list[indexOfMin]) {\n            indexOfMin = i;\n        }\n    }\n    return indexOfMin;\n}\n"",""rating"":3},""code"":""//method takes in an argument of type int array\n//the highest value and lowest value are derived from the array\n//next the absolute value of the difference \n//between max and min is computed\npublic int largestDifference(int[] values){\n  int min;\n  int max;\n  for(int i=0;i<values.length;i++){\n    \n  }\n}""}"
114,1.0,3.0,1.0,1.0,2017-05-06 19:48:55.713844,16,77,"{""qId"":1,""reco"":{""rank"":2,""source"":1,""text"":""public int run() {\n    MutableInteger list[] = new MutableInteger[MAX];\n    for (int i = 0; i < list.length; i++) {\n        list[i] = new MutableInteger(i);\n    }\n    int sum = 0;\n    for (int i = 0; i < list.length; i++) {\n        sum += list[i].getValue();\n    }\n    return sum;\n}\n"",""rating"":1},""code"":""//method takes in an argument of type int array\n//the highest value and lowest value are derived from the array\n//next the absolute value of the difference \n//between max and min is computed\npublic int largestDifference(int[] values){\n  int min;\n  int max;\n  for(int i=0;i<values.length;i++){\n    \n  }\n}""}"
115,1.0,3.0,1.0,1.0,2017-05-06 19:49:09.284032,16,78,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""Task(int min, int max) {\n    this.min = min;\n    this.max = max;\n}\n"",""rating"":1},""code"":""//method takes in an argument of type int array\n//the highest value and lowest value are derived from the array\n//next the absolute value of the difference \n//between max and min is computed\npublic int largestDifference(int[] values){\n  int min;\n  int max;\n  for(int i=0;i<values.length;i++){\n    \n  }\n}""}"
