weightid,signature,structure,concepts,language,time,user_id,vote_id,code
273,0.5,1.0,3.0,1.0,2017-04-21 08:34:40.971144,10,132,"{""qId"":2,""reco"":{""rank"":3,""source"":1,""text"":""double performConversion(double f) {\n    return f *= 453.59237;\n}\n"",""rating"":1},""code"":""double calculateTaxFromPersonSalary(Person person, double salary){\n  // Given a person and his/her salary\n  // Calculate tax\n  // float rate = 0;\n  \n  //if(person instanceOf Employee){\n  // if(salary > 10000){\n  // rate = 5;\n  //}else{\n  //   rate = 2;\n//}\n  //}else if(person instanceOf BusinessOwner){\n  // rate = 10;\n//}\n}""}"
274,0.5,1.0,3.0,1.0,2017-04-21 08:34:46.677244,10,133,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""/**\n      Constructs a manager with a given name, annual salary and weekly bonus.\n      @param name the name of this employee\n      @param salary the annual salary\n      @param bonus the weekly bonus\n    */\npublic Manager(String name, double salary, double bonus) {\n    super(name, salary);\n    weeklyBonus = bonus;\n}\n"",""rating"":2},""code"":""double calculateTaxFromPersonSalary(Person person, double salary){\n  // Given a person and his/her salary\n  // Calculate tax\n  // float rate = 0;\n  \n  //if(person instanceOf Employee){\n  // if(salary > 10000){\n  // rate = 5;\n  //}else{\n  //   rate = 2;\n//}\n  //}else if(person instanceOf BusinessOwner){\n  // rate = 10;\n//}\n}""}"
275,0.5,1.0,2.5,1.0,2017-04-21 08:34:56.925117,10,,"double calculateTaxFromPersonSalary(Person person, double salary){
  // Given a person and his/her salary
  // Calculate tax
  // float rate = 0;
  
  //if(person instanceOf Employee){
  // if(salary > 10000){
  // rate = 5;
  //}else{
  //   rate = 2;
//}
  //}else if(person instanceOf BusinessOwner){
  // rate = 10;
//}
}"
276,0.5,2.0,2.5,1.0,2017-04-21 08:34:59.932933,10,,"double calculateTaxFromPersonSalary(Person person, double salary){
  // Given a person and his/her salary
  // Calculate tax
  // float rate = 0;
  
  //if(person instanceOf Employee){
  // if(salary > 10000){
  // rate = 5;
  //}else{
  //   rate = 2;
//}
  //}else if(person instanceOf BusinessOwner){
  // rate = 10;
//}
}"
277,1.0,2.0,2.5,1.0,2017-04-21 08:35:00.890623,10,,"double calculateTaxFromPersonSalary(Person person, double salary){
  // Given a person and his/her salary
  // Calculate tax
  // float rate = 0;
  
  //if(person instanceOf Employee){
  // if(salary > 10000){
  // rate = 5;
  //}else{
  //   rate = 2;
//}
  //}else if(person instanceOf BusinessOwner){
  // rate = 10;
//}
}"
278,1.0,2.0,2.5,1.0,2017-04-21 08:35:06.524421,10,134,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""/**\n      Constructs a manager with a given name, annual salary and weekly bonus.\n      @param name the name of this employee\n      @param salary the annual salary\n      @param bonus the weekly bonus\n    */\npublic Manager(String name, double salary, double bonus) {\n    super(name, salary);\n    weeklyBonus = bonus;\n}\n"",""rating"":3},""code"":""double calculateTaxFromPersonSalary(Person person, double salary){\n  // Given a person and his/her salary\n  // Calculate tax\n  // float rate = 0;\n  \n  //if(person instanceOf Employee){\n  // if(salary > 10000){\n  // rate = 5;\n  //}else{\n  //   rate = 2;\n//}\n  //}else if(person instanceOf BusinessOwner){\n  // rate = 10;\n//}\n}""}"
279,1.0,2.0,2.5,1.0,2017-04-21 08:35:11.395820,10,135,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""/**\n      Constructs a salaried employee with a given name and annual salary.\n      @param name the name of this employee\n      @param salary the annual salary\n    */\npublic SalariedEmployee(String name, double salary) {\n    setName(name);\n    annualSalary = salary;\n}\n"",""rating"":1},""code"":""double calculateTaxFromPersonSalary(Person person, double salary){\n  // Given a person and his/her salary\n  // Calculate tax\n  // float rate = 0;\n  \n  //if(person instanceOf Employee){\n  // if(salary > 10000){\n  // rate = 5;\n  //}else{\n  //   rate = 2;\n//}\n  //}else if(person instanceOf BusinessOwner){\n  // rate = 10;\n//}\n}""}"
280,1.0,1.0,1.0,1.0,2017-04-21 08:36:56.077950,10,136,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n      Computes the largest value of an array.\n      @param a the array\n      @return the largest value in a\n   */\npublic static int max(int[] values) {\n    int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":1},""code"":""int largestDifferenceInArray(int[] ar){\n  \n}""}"
281,1.0,1.0,1.0,1.0,2017-04-21 08:37:09.851193,10,137,"{""qId"":1,""reco"":{""rank"":5,""source"":0,""text"":""public void paintComponent(Graphics graph) {\n    int increment = samples.length / getWidth();\n    final int LARGEST = 32767;\n    int x = 0;\n    for (int i = 0; i < samples.length; i = i + increment) {\n        int value = samples[i];\n        value = Math.min(LARGEST, value);\n        value = Math.max(-LARGEST, value);\n        int height = getHeight() / 2;\n        int y = height - samples[i] * height / LARGEST;\n        graph.drawLine(x, y, x, height);\n        x++;\n    }\n}\n"",""rating"":2},""code"":""int largestDifferenceInArray(int[] ar){\n  \n}""}"
282,1.0,1.0,1.0,1.0,2017-04-21 08:37:37.169297,10,138,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n      Computes the largest value of an array.\n      @param a the array\n      @return the largest value in a\n   */\npublic static int max(int[] values) {\n    int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":3},""code"":""int largestDifferenceInArrayElements(int[] ar){\n  \n}""}"
283,1.0,2.0,1.0,1.0,2017-04-21 08:37:49.024591,10,,"int largestDifferenceInArrayElements(int[] ar){
  
}"
284,1.5,2.0,1.0,1.0,2017-04-21 08:37:51.284164,10,,"int largestDifferenceInArrayElements(int[] ar){
  
}"
285,1.5,2.0,2.0,1.0,2017-04-21 08:37:53.022060,10,,"int largestDifferenceInArrayElements(int[] ar){
  
}"
286,1.5,2.0,2.0,1.5,2017-04-21 08:37:55.188191,10,,"int largestDifferenceInArrayElements(int[] ar){
  
}"
287,1.5,2.0,2.0,1.5,2017-04-21 08:38:14.716472,10,139,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n      Computes the largest value of an array.\n      @param a the array\n      @return the largest value in a\n   */\npublic static int max(int[] values) {\n    int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":2},""code"":""int largestDifferenceInArrayElements(int[] ar){\n  \n}""}"
288,1.5,2.0,2.0,1.5,2017-04-21 08:38:33.233290,10,140,"{""qId"":1,""reco"":{""rank"":4,""source"":0,""text"":""public static <E extends Comparable<? super E>> E max(ArrayList<E> a) // public static <E extends Comparable<E>> E max(ArrayList<E> a) \n// doesn't work with Student array list\n{\n    E largest = a.get(0);\n    for (int i = 1; i < a.size(); i++) {\n        if (a.get(i).compareTo(largest) > 0) {\n            largest = a.get(i);\n        }\n    }\n    return largest;\n}\n"",""rating"":1},""code"":""int largestDifferenceInArrayElements(int[] ar){\n  \n}""}"
289,1.5,2.0,2.0,1.5,2017-04-21 08:39:22.985946,10,141,"{""qId"":1,""reco"":{""rank"":4,""source"":0,""text"":""public static void main(String[] args) {\n    ArrayList<Double> values = new ArrayList<Double>();\n    // Read inputs\n    System.out.println(\""Please enter values, Q to quit:\"");\n    Scanner in = new Scanner(System.in);\n    while (in.hasNextDouble()) {\n        values.add(in.nextDouble());\n    }\n    // Find the largest value\n    double largest = values.get(0);\n    for (int i = 1; i < values.size(); i++) {\n        if (values.get(i) > largest) {\n            largest = values.get(i);\n        }\n    }\n    for (double element : values) {\n        System.out.print(element);\n        if (element == largest) {\n            System.out.print(\"" <== largest value\"");\n        }\n        System.out.println();\n    }\n}\n       // Print all values, marking the largest\n\n"",""rating"":2},""code"":""int largestDifferenceInArrayElements(int[] ar){\n  \n  // find max and min element from the array\n  \n}""}"
290,1.5,2.0,2.0,1.5,2017-04-21 08:39:27.556735,10,142,"{""qId"":1,""reco"":{""rank"":1,""source"":1,""text"":""// pre: list != null, list.length > 0\n// post: return index of minimum element of array\npublic static int findMin(int[] list) {\n    assert list != null && list.length > 0 : \""failed precondition\"";\n    int indexOfMin = 0;\n    for (int i = 1; i < list.length; i++) {\n        if (list[i] < list[indexOfMin]) {\n            indexOfMin = i;\n        }\n    }\n    return indexOfMin;\n}\n"",""rating"":2},""code"":""int largestDifferenceInArrayElements(int[] ar){\n  \n  // find max and min element from the array\n  \n}""}"
291,1.5,2.0,2.0,1.5,2017-04-21 08:40:12.890182,10,143,"{""qId"":1,""reco"":{""rank"":4,""source"":0,""text"":""public static void main(String[] args) {\n    ArrayList<Double> values = new ArrayList<Double>();\n    // Read inputs\n    System.out.println(\""Please enter values, Q to quit:\"");\n    Scanner in = new Scanner(System.in);\n    while (in.hasNextDouble()) {\n        values.add(in.nextDouble());\n    }\n    // Find the largest value\n    double largest = values.get(0);\n    for (int i = 1; i < values.size(); i++) {\n        if (values.get(i) > largest) {\n            largest = values.get(i);\n        }\n    }\n    for (double element : values) {\n        System.out.print(element);\n        if (element == largest) {\n            System.out.print(\"" <== largest value\"");\n        }\n        System.out.println();\n    }\n}\n       // Print all values, marking the largest\n\n"",""rating"":1},""code"":""int largestDifferenceInArrayElements(int[] ar){\n  \n  // find max and min element from the array\n  // returns difference between max and min\n  \n}""}"
292,1.5,2.0,2.0,1.5,2017-04-21 08:40:20.551016,10,144,"{""qId"":1,""reco"":{""rank"":1,""source"":1,""text"":""// pre: list != null, list.length > 0\n// post: return index of minimum element of array\npublic static int findMin(int[] list) {\n    assert list != null && list.length > 0 : \""failed precondition\"";\n    int indexOfMin = 0;\n    for (int i = 1; i < list.length; i++) {\n        if (list[i] < list[indexOfMin]) {\n            indexOfMin = i;\n        }\n    }\n    return indexOfMin;\n}\n"",""rating"":2},""code"":""int largestDifferenceInArrayElements(int[] ar){\n  \n  // find max and min element from the array\n  // returns difference between max and min\n  \n}""}"
293,1.5,2.0,2.0,1.5,2017-04-21 08:41:06.884273,10,145,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n      Finds the smallest element in a tail range of the array.\n      @param a the array to sort\n      @param from the first position in a to compare\n      @return the position of the smallest element in the\n      range a[from] . . . a[a.length - 1]\n   */\nprivate static int minimumPosition(int[] a, int from) {\n    int minPos = from;\n    for (int i = from + 1; i < a.length; i++) {\n        if (a[i] < a[minPos]) {\n            minPos = i;\n        }\n    }\n    return minPos;\n}\n"",""rating"":2},""code"":""int largestDifferenceInArrayElements(int[] ar){\n  \n  // find maximum element from the array\n  // find minimum element from the array\n  // returns difference between max and min\n  \n}""}"
294,1.5,1.5,2.0,1.5,2017-04-21 08:41:44.635365,10,,"int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}"
295,1.5,1.5,2.0,1.5,2017-04-21 08:41:45.994171,10,,"int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}"
296,1.5,1.5,2.0,1.5,2017-04-21 08:41:46.742474,10,,"int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}"
297,1.5,1.5,2.5,1.5,2017-04-21 08:41:47.687471,10,,"int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}"
298,1.5,1.5,2.5,2.5,2017-04-21 08:41:49.713493,10,,"int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}"
299,1.5,1.5,2.5,3.0,2017-04-21 08:41:50.658899,10,,"int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}"
300,1.5,1.5,2.5,3.0,2017-04-21 08:41:58.183246,10,146,"{""qId"":1,""reco"":{""rank"":3,""source"":0,""text"":""/**\n      Gets the minimum element stored in this heap.\n      @return the minimum element\n   */\npublic Comparable peek() {\n    return elements.get(1);\n}\n"",""rating"":2},""code"":""int largestDifferenceInArrayElements(int[] ar){\n  \n  // find maximum element from the array\n  // find minimum element from the array\n  // returns difference between max and min\n  \n}""}"
301,1.5,1.5,2.5,3.0,2017-04-21 08:42:09.508832,10,147,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n      Finds the smallest element in a tail range of the array.\n      @param a the array to sort\n      @param from the first position in a to compare\n      @return the position of the smallest element in the\n      range a[from] . . . a[a.length - 1]\n   */\nprivate static int minimumPosition(int[] a, int from) {\n    int minPos = from;\n    for (int i = from + 1; i < a.length; i++) {\n        if (a[i] < a[minPos]) {\n            minPos = i;\n        }\n    }\n    return minPos;\n}\n"",""rating"":2},""code"":""int largestDifferenceInArrayElements(int[] ar){\n  \n  // find maximum element from the array\n  // find minimum element from the array\n  // returns difference between max and min\n  \n}""}"
302,1.0,1.0,1.0,1.0,2017-04-21 11:35:07.971741,13,148,"{""qId"":1,""reco"":{""rank"":3,""source"":0,""text"":""/**\n      Constructs a RecordReader with a zero total.\n   */\npublic RecordReader(double aLimit) {\n    total = 0;\n    limit = aLimit;\n}\n"",""rating"":4},""code"":""public static void main(int []a)\n{\n  int total=0;\n  for(int i=0;a[i];i++)\n    \n    \n    \n  \n}""}"
303,1.0,1.0,1.0,1.0,2017-04-21 11:35:14.323596,13,149,"{""qId"":1,""reco"":{""rank"":1,""source"":0,""text"":""public static void main(String[] args) {\n    int total = 0;\n    for (int i : integers) total += process(i,  x -> x * x + 1);\n    System.out.println(\""The total is \"" + total);\n}\n"",""rating"":4},""code"":""public static void main(int []a)\n{\n  int total=0;\n  for(int i=0;a[i];i++)\n    \n    \n    \n  \n}""}"
304,1.0,1.0,1.0,1.0,2017-04-21 11:35:16.279979,13,150,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""public static void main(String[] args) {\n    int total = 0;\n    for (int i : integers) {\n        // Call doTheMath with 'i' and a Lambda for n^2 +1\n        total += doTheMath(i,  k -> k * k + 1);\n    }\n    System.out.println(total);\n}\n"",""rating"":3},""code"":""public static void main(int []a)\n{\n  int total=0;\n  for(int i=0;a[i];i++)\n    \n    \n    \n  \n}""}"
305,1.0,1.0,1.0,1.0,2017-04-21 11:35:24.874466,13,151,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""// pre: list != null\n// post: return sum of elements\n// uses enhanced for loop\npublic static int sumListEnhanced(int[] list) {\n    int total = 0;\n    for (int val : list) {\n        total += val;\n    }\n    return total;\n}\n"",""rating"":4},""code"":""public static void main(int []a)\n{\n  int total=0;\n  for(int i=0;a[i];i++)\n    \n    \n    \n  \n}""}"
306,1.0,1.0,1.0,1.0,2017-04-21 11:36:07.313591,13,152,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""public static void showList(int[] list) {\n    for (int i = 0; i < list.length; i++) System.out.print(list[i] + \"" \"");\n    System.out.println();\n}\n"",""rating"":4},""code"":""public static void main(int []a)\n{\n  int total=0;\n  for(int i=0;a[i];i++)\n    \n    \n    \n  \n}""}"
307,1.0,1.0,1.0,1.0,2017-04-21 11:36:10.512261,13,153,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""/**\n      Sorts an array, using selection sort.\n      @param a the array to sort\n   */\npublic static void sort(int[] a) {\n    for (int i = 0; i < a.length - 1; i++) {\n        int minPos = minimumPosition(a, i);\n        ArrayUtil.swap(a, minPos, i);\n    }\n}\n"",""rating"":4},""code"":""public static void main(int []a)\n{\n  int total=0;\n  for(int i=0;a[i];i++)\n    \n    \n    \n  \n}""}"
308,1.0,1.0,1.0,1.0,2017-04-21 11:36:13.095523,13,154,"{""qId"":1,""reco"":{""rank"":1,""source"":1,""text"":""/**\n      Sorts an array, using selection sort.\n      @param a the array to sort\n   */\npublic static void sort(int[] a) {\n    int n = a.length - 1;\n    for (int i = (n - 1) / 2; i >= 0; i--) {\n        fixHeap(a, i, n);\n    }\n    while (n > 0) {\n        ArrayUtil.swap(a, 0, n);\n        n--;\n        fixHeap(a, 0, n);\n    }\n}\n"",""rating"":4},""code"":""public static void main(int []a)\n{\n  int total=0;\n  for(int i=0;a[i];i++)\n    \n    \n    \n  \n}""}"
309,1.0,1.0,1.0,1.0,2017-04-21 11:36:14.026479,13,155,"{""qId"":1,""reco"":{""rank"":2,""source"":1,""text"":""// pre: list != null\n// post: adds one to every element of list\npublic static void addOne(int[] list) {\n    for (int i = 0; i < list.length; i++) {\n        list[i]++;\n    }\n}\n"",""rating"":3},""code"":""public static void main(int []a)\n{\n  int total=0;\n  for(int i=0;a[i];i++)\n    \n    \n    \n  \n}""}"
310,1.0,1.0,1.0,1.0,2017-04-21 11:36:16.622204,13,156,"{""qId"":1,""reco"":{""rank"":4,""source"":0,""text"":""// return sum of ints in list\n// list may not be null\nprivate static int sum(int[] list) {\n    assert list != null : \""Failed precondition, sum: parameter list\"" + \"" may not be null.\"";\n    int total = 0;\n    for (int x : list) {\n        total += x;\n    }\n    return total;\n}\n"",""rating"":4},""code"":""public static void main(int []a)\n{\n  int total=0;\n  for(int i=0;a[i];i++)\n    \n    \n    \n  \n}""}"
311,1.0,1.0,1.0,1.0,2017-04-21 11:36:24.896559,13,157,"{""qId"":1,""reco"":{""rank"":5,""source"":0,""text"":""// BEGIN mySumDefn\nstatic int mySum(int... args) {\n    int total = 0;\n    for (int a : args) {\n        total += a;\n    }\n    return total;\n}\n"",""rating"":4},""code"":""public static void main(int []a)\n{\n  int total=0;\n  for(int i=0;a[i];i++)\n    \n    \n    \n  \n}""}"
312,1.5,1.0,1.0,1.0,2017-04-21 11:36:30.463522,13,,"public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}"
313,1.0,1.0,1.0,1.0,2017-04-21 19:26:35.797016,16,158,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""public static void main(String[] args) {\n    String input = JOptionPane.showInputDialog(\""Enter price:\"");\n    double price = Double.parseDouble(input);\n    final double TAX_RATE = 8.5;\n    price = price * (1 + TAX_RATE / 100);\n    JOptionPane.showMessageDialog(null, \""Price after tax: \"" + price);\n}\n"",""rating"":3},""code"":""double computeTax(Employee e)\n{\n  \n}""}"
314,1.0,1.0,1.0,1.0,2017-04-21 19:32:01.819492,16,159,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", targetDate = \""Jan 1, 2012\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":3},""code"":""double computeTax()\n{\n  Person p;\n  Employee e=new Employee();\n  if (e.getSalary()<10000)\n    tax=e.getSalary()*.02;\n  else\n    tax=e.getSalary()*.05;\n  BusinessOwner bo=new BusinessOwner();\n  tax=bo.getProfit()*.1;\n  Veterans v=new Veterans();\n  tax=0;\n}""}"
315,1.0,1.0,1.0,1.0,2017-04-21 19:32:01.859877,16,160,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", targetDate = \""Jan 1, 2012\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":3},""code"":""double computeTax()\n{\n  Person p;\n  Employee e=new Employee();\n  if (e.getSalary()<10000)\n    tax=e.getSalary()*.02;\n  else\n    tax=e.getSalary()*.05;\n  BusinessOwner bo=new BusinessOwner();\n  tax=bo.getProfit()*.1;\n  Veterans v=new Veterans();\n  tax=0;\n}""}"
316,1.0,1.0,3.0,1.0,2017-04-21 19:32:19.226462,16,,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}"
317,1.0,1.0,3.0,1.0,2017-04-21 19:32:45.743935,16,161,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", targetDate = \""Jan 1, 2012\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":4},""code"":""double computeTax()\n{\n  Person p;\n  Employee e=new Employee();\n  if (e.getSalary()<10000)\n    tax=e.getSalary()*.02;\n  else\n    tax=e.getSalary()*.05;\n  BusinessOwner bo=new BusinessOwner();\n  tax=bo.getProfit()*.1;\n  Veterans v=new Veterans();\n  tax=0;\n}""}"
318,0.5,1.0,3.0,1.0,2017-04-21 19:32:56.158728,16,,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}"
319,0.5,1.0,3.0,1.0,2017-04-21 19:32:56.295906,16,,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}"
320,3.0,1.0,3.0,1.0,2017-04-21 19:32:56.739758,16,,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}"
321,3.0,1.0,3.0,1.0,2017-04-21 19:33:12.145427,16,162,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":4},""code"":""double computeTax()\n{\n  Person p;\n  Employee e=new Employee();\n  if (e.getSalary()<10000)\n    tax=e.getSalary()*.02;\n  else\n    tax=e.getSalary()*.05;\n  BusinessOwner bo=new BusinessOwner();\n  tax=bo.getProfit()*.1;\n  Veterans v=new Veterans();\n  tax=0;\n}""}"
322,3.0,1.0,3.0,1.0,2017-04-21 19:33:17.661415,16,163,"{""qId"":2,""reco"":{""rank"":3,""source"":1,""text"":""double value(double xValue) {\n    // The value is obtained by evaluating the left and right\n    // operands and combining the values with the operator.\n    double x = left.value(xValue);\n    double y = right.value(xValue);\n    switch(op) {\n        case '+':\n            return x + y;\n        case '-':\n            return x - y;\n        case '*':\n            return x * y;\n        case '/':\n            return x / y;\n        // Bad operator!\n        default:\n            return Double.NaN;\n    }\n}\n"",""rating"":3},""code"":""double computeTax()\n{\n  Person p;\n  Employee e=new Employee();\n  if (e.getSalary()<10000)\n    tax=e.getSalary()*.02;\n  else\n    tax=e.getSalary()*.05;\n  BusinessOwner bo=new BusinessOwner();\n  tax=bo.getProfit()*.1;\n  Veterans v=new Veterans();\n  tax=0;\n}""}"
323,3.0,2.0,3.0,1.0,2017-04-21 19:33:25.367829,16,,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}"
324,3.0,2.0,3.0,1.0,2017-04-21 19:33:49.659961,16,164,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":4},""code"":""double computeTax()\n{\n  Person p;\n  Employee e=new Employee();\n  if (e.getSalary()<10000)\n    tax=e.getSalary()*.02;\n  else\n    tax=e.getSalary()*.05;\n  BusinessOwner bo=new BusinessOwner();\n  tax=bo.getProfit()*.1;\n  Veterans v=new Veterans();\n  tax=0;\n}""}"
325,3.0,2.0,3.0,1.0,2017-04-21 19:33:49.795019,16,165,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":4},""code"":""double computeTax()\n{\n  Person p;\n  Employee e=new Employee();\n  if (e.getSalary()<10000)\n    tax=e.getSalary()*.02;\n  else\n    tax=e.getSalary()*.05;\n  BusinessOwner bo=new BusinessOwner();\n  tax=bo.getProfit()*.1;\n  Veterans v=new Veterans();\n  tax=0;\n}""}"
326,3.0,2.5,3.0,1.0,2017-04-21 19:34:27.385556,16,,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}"
327,3.0,2.5,3.0,1.0,2017-04-21 19:34:27.432545,16,,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}"
328,3.0,2.5,3.0,1.0,2017-04-21 19:34:43.036155,16,166,"{""qId"":2,""reco"":{""rank"":5,""source"":0,""text"":""/** serialize an Object to byte array. */\nprotected byte[] toByteArray(Object o) throws IOException {\n    if (bo == null)\n        bo = new ByteArrayOutputStream(1024);\n    bo.reset();\n    ObjectOutputStream os = new ObjectOutputStream(bo);\n    os.writeObject(o);\n    os.close();\n    return bo.toByteArray();\n}\n"",""rating"":2},""code"":""double computeTax()\n{\n  Person p;\n  Employee e=new Employee();\n  if (e.getSalary()<10000)\n    tax=e.getSalary()*.02;\n  else\n    tax=e.getSalary()*.05;\n  BusinessOwner bo=new BusinessOwner();\n  tax=bo.getProfit()*.1;\n  Veterans v=new Veterans();\n  tax=0;\n}""}"
329,3.0,2.5,3.0,1.0,2017-04-21 19:34:48.434536,16,167,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", targetDate = \""Jan 1, 2012\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":2},""code"":""double computeTax()\n{\n  Person p;\n  Employee e=new Employee();\n  if (e.getSalary()<10000)\n    tax=e.getSalary()*.02;\n  else\n    tax=e.getSalary()*.05;\n  BusinessOwner bo=new BusinessOwner();\n  tax=bo.getProfit()*.1;\n  Veterans v=new Veterans();\n  tax=0;\n}""}"
330,3.0,2.5,3.0,2.0,2017-04-21 19:34:52.840863,16,,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}"
